date,initial_leverage,common_factor_change,idiosyncratic_change,common_factor_component,idiosyncratic_component,market_leverage,reconstructed_market_leverage,reconstruction_error,common_factor_index,idiosyncratic_component_index,n_banks
2012-03-06,26.16177426,0.94545193,0.08357145,4.71826746,-1.57422606,29.30581567,29.30581567,-0.00000000,0.97978258,-1.62291611,15
2012-03-07,26.16177426,-0.40203125,0.04113472,4.31623621,-1.53309134,28.94491914,28.94491914,-0.00000000,0.89629787,-1.58050912,15
2012-03-08,26.16177426,-0.44385231,-0.05502062,3.87238390,-1.58811196,28.44604621,28.44604621,-0.00000000,0.80412870,-1.63723150,15
2012-03-09,26.16177426,-0.00653878,-0.03687254,3.86584512,-1.62498449,28.40263489,28.40263489,-0.00000000,0.80277088,-1.67524448,15
2012-03-12,26.16177426,0.13797697,0.00968936,4.00382210,-1.61529513,28.55030123,28.55030123,-0.00000000,0.83142280,-1.66525543,15
2012-03-13,26.16177426,-0.60649875,-0.07726376,3.39732335,-1.69255889,27.86653873,27.86653873,-0.00000000,0.70547892,-1.74490892,15
2012-03-14,26.16177426,-0.03626287,-0.01499098,3.36106048,-1.70754986,27.81528488,27.81528488,-0.00000000,0.69794867,-1.76036356,15
2012-03-15,26.16177426,-0.23488272,0.00557387,3.12617776,-1.70197600,27.58597602,27.58597602,-0.00000000,0.64917357,-1.75461730,15
2012-03-16,26.16177426,-0.12971138,0.02716077,2.99646638,-1.67481523,27.48342542,27.48342542,-0.00000000,0.62223806,-1.72661645,15
2012-03-19,26.16177426,-0.06053476,-0.01098198,2.93593163,-1.68579720,27.41190869,27.41190869,-0.00000000,0.60966757,-1.73793810,15
2012-03-20,26.16177426,0.06924376,0.07732874,3.00517538,-1.60846846,27.55848118,27.55848118,-0.00000000,0.62404654,-1.65821762,15
2012-03-21,26.16177426,0.16243841,0.01003365,3.16761379,-1.59843481,27.73095325,27.73095325,0.00000000,0.65777806,-1.64787363,15
2012-03-22,26.16177426,0.37428490,-0.00202574,3.54189869,-1.60046055,28.10321241,28.10321241,-0.00000000,0.73550105,-1.64996202,15
2012-03-23,26.16177426,-0.20837923,0.04753616,3.33351947,-1.55292439,27.94236935,27.94236935,-0.00000000,0.69222958,-1.60095559,15
2012-03-26,26.16177426,-0.10262895,0.01406160,3.23089052,-1.53886278,27.85380200,27.85380200,-0.00000000,0.67091793,-1.58645907,15
2012-03-27,26.16177426,0.16919984,-0.07390151,3.40009036,-1.61276429,27.94910033,27.94910033,-0.00000000,0.70605351,-1.66264631,15
2012-03-28,26.16177426,0.18256627,-0.00212597,3.58265663,-1.61489026,28.12954063,28.12954063,-0.00000000,0.74396473,-1.66483804,15
2012-03-29,26.16177426,0.45833626,0.04620947,4.04099289,-1.56868079,28.63408637,28.63408637,-0.00000000,0.83914159,-1.61719933,15
2012-03-30,26.16177426,-0.02785385,-0.03305593,4.01313904,-1.60173672,28.57317659,28.57317659,-0.00000000,0.83335753,-1.65127767,15
2012-04-02,26.16177426,-0.00475230,0.18407065,4.00838674,-1.41766607,28.75249493,28.75249493,-0.00000000,0.83237068,-1.46151380,15
2012-04-03,26.16177426,0.38801682,-0.04430493,4.39640356,-1.46197100,29.09620682,29.09620682,-0.00000000,0.91294520,-1.50718906,15
2012-04-04,26.16177426,0.59728649,0.00154637,4.99369004,-1.46042463,29.69503967,29.69503967,-0.00000000,1.03697609,-1.50559487,15
2012-04-05,26.16177426,0.15209954,0.05342949,5.14578958,-1.40699515,29.90056870,29.90056870,-0.00000000,1.06856066,-1.45051283,15
2012-04-09,26.16177426,0.13098577,-0.01150544,5.27677535,-1.41850059,30.02004902,30.02004902,-0.00000000,1.09576081,-1.46237413,15
2012-04-10,26.16177426,0.83699175,0.01546231,6.11376710,-1.40303828,30.87250308,30.87250308,-0.00000000,1.26956824,-1.44643358,15
2012-04-11,26.16177426,-0.17677236,-0.00320760,5.93699473,-1.40624588,30.69252311,30.69252311,-0.00000000,1.23286017,-1.44974039,15
2012-04-12,26.16177426,-0.32840887,-0.07369661,5.60858586,-1.47994250,30.29041763,30.29041763,-0.00000000,1.16466368,-1.52571641,15
2012-04-13,26.16177426,0.86979379,-0.06060136,6.47837965,-1.54054385,31.09961006,31.09961006,-0.00000000,1.34528269,-1.58819213,15
2012-04-16,26.16177426,0.37240883,0.05613868,6.85078848,-1.48440518,31.52815756,31.52815756,-0.00000000,1.42261609,-1.53031712,15
2012-04-17,26.16177426,-0.97788337,0.03455969,5.87290511,-1.44984548,30.58483389,30.58483389,-0.00000000,1.21955150,-1.49468851,15
2012-04-18,26.16177426,0.50760149,-0.00149002,6.38050660,-1.45133550,31.09094536,31.09094536,-0.00000000,1.32495864,-1.49622461,15
2012-04-19,26.16177426,0.58970698,-0.02574876,6.97021358,-1.47708427,31.65490358,31.65490358,-0.00000000,1.44741559,-1.52276977,15
2012-04-20,26.16177426,-0.26294252,-0.00917061,6.70727105,-1.48625488,31.38279044,31.38279044,-0.00000000,1.39281366,-1.53222403,15
2012-04-23,26.16177426,0.58633321,0.04952768,7.29360427,-1.43672720,32.01865134,32.01865134,-0.00000000,1.51457002,-1.48116448,15
2012-04-24,26.16177426,-0.45154844,-0.00706538,6.84205583,-1.44379258,31.56003752,31.56003752,-0.00000000,1.42080270,-1.48844839,15
2012-04-25,26.16177426,-0.64247508,0.01679254,6.19958075,-1.42700004,30.93435498,30.93435498,-0.00000000,1.28738807,-1.47113646,15
2012-04-26,26.16177426,0.19374310,-0.05101638,6.39332385,-1.47801642,31.07708170,31.07708170,-0.00000000,1.32762024,-1.52373075,15
2012-04-27,26.16177426,-0.18450337,0.04459211,6.20882048,-1.43342431,30.93717044,30.93717044,0.00000000,1.28930677,-1.47775943,15
2012-04-30,26.16177426,0.24727128,-0.05543174,6.45609176,-1.48885605,31.12900997,31.12900997,-0.00000000,1.34065445,-1.53490565,15
2012-05-01,26.16177426,-0.10017057,-0.01275011,6.35592119,-1.50160615,31.01608930,31.01608930,-0.00000000,1.31985330,-1.54805011,15
2012-05-02,26.16177426,0.19129478,-0.03204778,6.54721597,-1.53365393,31.17533630,31.17533630,-0.00000000,1.35957705,-1.58108911,15
2012-05-03,26.16177426,0.51336538,0.07392917,7.06058134,-1.45972476,31.76263084,31.76263084,-0.00000000,1.46618111,-1.50487335,15
2012-05-04,26.16177426,0.20561039,0.02886868,7.26619173,-1.43085608,31.99710991,31.99710991,-0.00000000,1.50887760,-1.47511177,15
2012-05-07,26.16177426,-0.46712770,0.05215342,6.79906403,-1.37870266,31.58213563,31.58213563,-0.00000000,1.41187514,-1.42134527,15
2012-05-08,26.16177426,0.60329698,0.00456829,7.40236101,-1.37413438,32.19000090,32.19000090,-0.00000000,1.53715415,-1.41663569,15
2012-05-09,26.16177426,0.44923159,0.03801337,7.85159260,-1.33612101,32.67724585,32.67724585,-0.00000000,1.63044036,-1.37744659,15
2012-05-10,26.16177426,-0.41775945,0.01515749,7.43383315,-1.32096352,32.27464389,32.27464389,-0.00000000,1.54368957,-1.36182029,15
2012-05-11,26.16177426,0.49553603,0.15015528,7.92936918,-1.17080824,32.92033520,32.92033520,-0.00000000,1.64659123,-1.20702078,15
2012-05-14,26.16177426,0.75646351,0.06833587,8.68583269,-1.10247237,33.74513459,33.74513459,-0.00000000,1.80367638,-1.13657131,15
2012-05-15,26.16177426,0.49200112,-0.04767458,9.17783381,-1.15014695,34.18946112,34.18946112,-0.00000000,1.90584400,-1.18572044,15
2012-05-16,26.16177426,0.20079951,0.11095749,9.37863331,-1.03918946,34.50121812,34.50121812,-0.00000000,1.94754148,-1.07133109,15
2012-05-17,26.16177426,0.43366200,0.09955658,9.81229532,-0.93963288,35.03443670,35.03443670,-0.00000000,2.03759455,-0.96869528,15
2012-05-18,26.16177426,0.06913726,0.00834251,9.88143257,-0.93129037,35.11191647,35.11191647,0.00000000,2.05195140,-0.96009473,15
2012-05-21,26.16177426,-0.10587963,0.06744905,9.77555295,-0.86384132,35.07348589,35.07348589,-0.00000000,2.02996473,-0.89055952,15
2012-05-22,26.16177426,-0.65122294,-0.08371696,9.12433001,-0.94755828,34.33854599,34.33854599,-0.00000000,1.89473354,-0.97686581,15
2012-05-23,26.16177426,0.44404613,0.03999138,9.56837614,-0.90756690,34.82258350,34.82258350,-0.00000000,1.98694295,-0.93563751,15
2012-05-24,26.16177426,-0.16095692,0.01355031,9.40741923,-0.89401659,34.67517690,34.67517690,-0.00000000,1.95351908,-0.92166809,15
2012-05-25,26.16177426,0.08249439,0.00597022,9.48991362,-0.88804637,34.76364151,34.76364151,-0.00000000,1.97064964,-0.91551322,15
2012-05-29,26.16177426,-0.02769408,-0.07720138,9.46221954,-0.96524775,34.65874605,34.65874605,-0.00000000,1.96489876,-0.99510240,15
2012-05-30,26.16177426,0.69521812,0.06454399,10.15743765,-0.90070377,35.41850815,35.41850815,-0.00000000,2.10926587,-0.92856210,15
2012-05-31,26.16177426,-0.36725125,-0.07547615,9.79018640,-0.97617992,34.97578075,34.97578075,-0.00000000,2.03300347,-1.00637269,15
2012-06-01,26.16177426,0.38918729,0.01145198,10.17937369,-0.96472793,35.37642002,35.37642002,-0.00000000,2.11382104,-0.99456650,15
2012-06-04,26.16177426,-0.20674967,0.06991196,9.97262402,-0.89481598,35.23958230,35.23958230,-0.00000000,2.07088797,-0.92249220,15
2012-06-05,26.16177426,-0.63443171,-0.05407233,9.33819230,-0.94888830,34.55107826,34.55107826,-0.00000000,1.93914361,-0.97823696,15
2012-06-06,26.16177426,-0.86071605,0.09170289,8.47747626,-0.85718541,33.78206511,33.78206511,-0.00000000,1.76040965,-0.88369774,15
2012-06-07,26.16177426,-0.02800575,-0.00418789,8.44947051,-0.86137330,33.74987147,33.74987147,-0.00000000,1.75459406,-0.88801517,15
2012-06-08,26.16177426,0.00703200,0.12879620,8.45650251,-0.73257710,33.88569967,33.88569967,0.00000000,1.75605430,-0.75523536,15
2012-06-11,26.16177426,0.55003737,-0.03255878,9.00653989,-0.76513588,34.40317827,34.40317827,-0.00000000,1.87027357,-0.78880117,15
2012-06-12,26.16177426,-0.26503427,0.00346598,8.74150561,-0.76166990,34.14160998,34.14160998,-0.00000000,1.81523727,-0.78522798,15
2012-06-13,26.16177426,0.05625204,-0.06106347,8.79775766,-0.82273336,34.13679856,34.13679856,-0.00000000,1.82691842,-0.84818011,15
2012-06-14,26.16177426,-0.20754725,0.02978227,8.59021041,-0.79295109,33.95903357,33.95903357,-0.00000000,1.78381972,-0.81747669,15
2012-06-15,26.16177426,-0.65503004,-0.10541840,7.93518037,-0.89836950,33.19858513,33.19858513,-0.00000000,1.64779796,-0.92615563,15
2012-06-18,26.16177426,0.69600037,-0.01724485,8.63118074,-0.91561435,33.87734065,33.87734065,-0.00000000,1.79232751,-0.94393386,15
2012-06-19,26.16177426,-0.57896142,0.00209070,8.05221932,-0.91352365,33.30046993,33.30046993,-0.00000000,1.67210195,-0.94177850,15
2012-06-20,26.16177426,-0.35447414,-0.04721127,7.69774518,-0.96073492,32.89878452,32.89878452,-0.00000000,1.59849282,-0.99044999,15
2012-06-21,26.16177426,0.40619687,0.03376682,8.10394204,-0.92696809,33.33874821,33.33874821,-0.00000000,1.68284255,-0.95563877,15
2012-06-22,26.16177426,-0.09904444,0.01140116,8.00489760,-0.91556693,33.25110493,33.25110493,-0.00000000,1.66227525,-0.94388498,15
2012-06-25,26.16177426,1.00012671,0.03188985,9.00502431,-0.88367708,34.28312150,34.28312150,-0.00000000,1.86995885,-0.91100879,15
2012-06-26,26.16177426,0.15154971,-0.02139452,9.15657402,-0.90507160,34.41327668,34.41327668,-0.00000000,1.90142925,-0.93306503,15
2012-06-27,26.16177426,-0.57208075,-0.06915774,8.58449327,-0.97422934,33.77203819,33.77203819,-0.00000000,1.78263251,-1.00436179,15
2012-06-28,26.16177426,0.39056817,0.07222175,8.97506144,-0.90200759,34.23482811,34.23482811,0.00000000,1.86373684,-0.92990625,15
2012-06-29,26.16177426,-1.32663787,-0.05712660,7.64842357,-0.95913419,32.85106364,32.85106364,-0.00000000,1.58825083,-0.98879975,15
2012-07-02,26.16177426,-0.44918013,0.00957244,7.19924343,-0.94956175,32.41145594,32.41145594,0.00000000,1.49497530,-0.97893124,15
2012-07-03,26.16177426,0.07310371,0.01211618,7.27234714,-0.93744557,32.49667583,32.49667583,-0.00000000,1.51015582,-0.96644031,15
2012-07-05,26.16177426,0.40324575,0.09109138,7.67559289,-0.84635419,32.99101296,32.99101296,-0.00000000,1.59389274,-0.87253152,15
2012-07-06,26.16177426,0.67306829,0.04864110,8.34866118,-0.79771309,33.71272236,33.71272236,-0.00000000,1.73366027,-0.82238597,15
2012-07-09,26.16177426,0.08515434,0.03022148,8.43381552,-0.76749161,33.82809817,33.82809817,-0.00000000,1.75134318,-0.79122976,15
2012-07-10,26.16177426,-0.02475951,-0.02950729,8.40905602,-0.79699891,33.77383137,33.77383137,-0.00000000,1.74620169,-0.82164970,15
2012-07-11,26.16177426,-0.11875714,0.04306608,8.29029887,-0.75393283,33.69814031,33.69814031,-0.00000000,1.72154091,-0.77725161,15
2012-07-12,26.16177426,0.35282938,0.10281844,8.64312825,-0.65111439,34.15378813,34.15378813,-0.00000000,1.79480850,-0.67125304,15
2012-07-13,26.16177426,-0.42548506,-0.06374220,8.21764319,-0.71485658,33.66456087,33.66456087,-0.00000000,1.70645343,-0.73696675,15
2012-07-16,26.16177426,0.02979811,0.07173916,8.24744131,-0.64311742,33.76609815,33.76609815,-0.00000000,1.71264122,-0.66300873,15
2012-07-17,26.16177426,-0.08757193,-0.07032130,8.15986937,-0.71343872,33.60820492,33.60820492,-0.00000000,1.69445627,-0.73550503,15
2012-07-18,26.16177426,-0.02590797,0.02421026,8.13396141,-0.68922846,33.60650721,33.60650721,-0.00000000,1.68907629,-0.71054596,15
2012-07-19,26.16177426,0.17788482,-0.10590385,8.31184622,-0.79513231,33.67848817,33.67848817,-0.00000000,1.72601537,-0.81972537,15
2012-07-20,26.16177426,0.79980746,-0.03266493,9.11165368,-0.82779725,34.44563070,34.44563070,-0.00000000,1.89210121,-0.85340062,15
2012-07-23,26.16177426,0.74671415,0.04125694,9.85836783,-0.78654031,35.23360179,35.23360179,-0.00000000,2.04716184,-0.81086762,15
2012-07-24,26.16177426,0.13621102,-0.00761106,9.99457885,-0.79415137,35.36220174,35.36220174,-0.00000000,2.07544705,-0.81871409,15
2012-07-25,26.16177426,-0.18053380,-0.03484873,9.81404505,-0.82900010,35.14681921,35.14681921,-0.00000000,2.03795789,-0.85464068,15
2012-07-26,26.16177426,-1.11395554,-0.01108171,8.70008951,-0.84008182,34.02178196,34.02178196,-0.00000000,1.80663692,-0.86606514,15
2012-07-27,26.16177426,-0.87737611,-0.09124420,7.82271340,-0.93132602,33.05316165,33.05316165,-0.00000000,1.62444338,-0.96013149,15
2012-07-30,26.16177426,-0.32680012,-0.03238767,7.49591329,-0.96371369,32.69397386,32.69397386,-0.00000000,1.55658096,-0.99352090,15
2012-07-31,26.16177426,0.38533064,-0.08694886,7.88124393,-1.05066255,32.99235564,32.99235564,0.00000000,1.63659767,-1.08315904,15
2012-08-01,26.16177426,-0.08088892,-0.03932748,7.80035501,-1.08999003,32.87213924,32.87213924,-0.00000000,1.61980050,-1.12370290,15
2012-08-02,26.16177426,0.86189792,0.02151082,8.66225293,-1.06847921,33.75554798,33.75554798,-0.00000000,1.79877987,-1.10152676,15
2012-08-03,26.16177426,-1.36830228,0.01038375,7.29395065,-1.05809546,32.39762945,32.39762945,-0.00000000,1.51464194,-1.09082184,15
2012-08-06,26.16177426,-0.40883986,-0.05559201,6.88511078,-1.11368747,31.93319757,31.93319757,-0.00000000,1.42974337,-1.14813329,15
2012-08-07,26.16177426,-0.09075760,-0.08830038,6.79435318,-1.20198785,31.75413960,31.75413960,-0.00000000,1.41089690,-1.23916476,15
2012-08-08,26.16177426,-0.16927881,0.03962522,6.62507438,-1.16236263,31.62448600,31.62448600,-0.00000000,1.37574492,-1.19831395,15
2012-08-09,26.16177426,-0.15365477,0.00361714,6.47141961,-1.15874550,31.47444837,31.47444837,-0.00000000,1.34383739,-1.19458494,15
2012-08-10,26.16177426,0.03726339,0.02728773,6.50868300,-1.13145777,31.53899949,31.53899949,-0.00000000,1.35157540,-1.16645321,15
2012-08-13,26.16177426,-0.05077376,0.00302799,6.45790924,-1.12842978,31.49125371,31.49125371,-0.00000000,1.34103186,-1.16333157,15
2012-08-14,26.16177426,-0.01567969,-0.05259450,6.44222954,-1.18102428,31.42297953,31.42297953,-0.00000000,1.33777586,-1.21755279,15
2012-08-15,26.16177426,-0.07284084,0.05100935,6.36938870,-1.13001493,31.40114803,31.40114803,-0.00000000,1.32264993,-1.16496575,15
2012-08-16,26.16177426,-0.25729841,0.03512639,6.11209029,-1.09488854,31.17897601,31.17897601,-0.00000000,1.26922004,-1.12875291,15
2012-08-17,26.16177426,-0.22605845,-0.00336399,5.88603184,-1.09825253,30.94955357,30.94955357,-0.00000000,1.22227736,-1.13222095,15
2012-08-20,26.16177426,0.11310199,0.02219023,5.99913383,-1.07606230,31.08484580,31.08484580,-0.00000000,1.24576381,-1.10934439,15
2012-08-21,26.16177426,-0.41803692,-0.00999889,5.58109691,-1.08606119,30.65680999,30.65680999,-0.00000000,1.15895540,-1.11965254,15
2012-08-22,26.16177426,0.17035965,0.03205888,5.75145656,-1.05400231,30.85922852,30.85922852,-0.00000000,1.19433182,-1.08660209,15
2012-08-23,26.16177426,0.31433106,-0.06259049,6.06578763,-1.11659279,31.11096910,31.11096910,-0.00000000,1.25960495,-1.15112847,15
2012-08-24,26.16177426,0.06032643,0.08143956,6.12611406,-1.03515323,31.25273510,31.25273510,-0.00000000,1.27213218,-1.06717002,15
2012-08-27,26.16177426,-0.16009335,0.02020648,5.96602072,-1.01494675,31.11284823,31.11284823,-0.00000000,1.23888763,-1.04633857,15
2012-08-28,26.16177426,0.07544081,-0.00495271,6.04146153,-1.01989946,31.18333633,31.18333633,-0.00000000,1.25455346,-1.05144446,15
2012-08-29,26.16177426,-0.02218917,0.03315898,6.01927235,-0.98674047,31.19430614,31.19430614,-0.00000000,1.24994572,-1.01725988,15
2012-08-30,26.16177426,0.20879931,0.08344145,6.22807166,-0.90329903,31.48654690,31.48654690,-0.00000000,1.29330441,-0.93123763,15
2012-08-31,26.16177426,-0.26267618,0.00065695,5.96539548,-0.90264207,31.22452767,31.22452767,-0.00000000,1.23875779,-0.93056036,15
2012-09-04,26.16177426,0.06099473,0.02802901,6.02639021,-0.87461307,31.31355140,31.31355140,-0.00000000,1.25142379,-0.90166443,15
2012-09-05,26.16177426,-0.26606111,0.06556645,5.76032910,-0.80904662,31.11305674,31.11305674,-0.00000000,1.19617427,-0.83407004,15
2012-09-06,26.16177426,-0.88654910,-0.02514113,4.87378000,-0.83418775,30.20136651,30.20136651,-0.00000000,1.01207589,-0.85998878,15
2012-09-07,26.16177426,-0.54343778,-0.15881232,4.33034222,-0.99300007,29.49911641,29.49911641,-0.00000000,0.89922708,-1.02371309,15
2012-09-10,26.16177426,0.06294904,0.07403498,4.39329126,-0.91896509,29.63610043,29.63610043,-0.00000000,0.91229891,-0.94738824,15
2012-09-11,26.16177426,-0.27819442,0.00371162,4.11509683,-0.91525348,29.36161762,29.36161762,-0.00000000,0.85452981,-0.94356182,15
2012-09-12,26.16177426,-0.07015707,-0.03248351,4.04493976,-0.94773698,29.25897704,29.25897704,-0.00000000,0.83996119,-0.97705003,15
2012-09-13,26.16177426,0.17584047,-0.03615807,4.22078024,-0.98389506,29.39865945,29.39865945,-0.00000000,0.87647574,-1.01432646,15
2012-09-14,26.16177426,-0.71295244,-0.08380461,3.50782779,-1.06769967,28.60190239,28.60190239,-0.00000000,0.72842598,-1.10072311,15
2012-09-17,26.16177426,-0.02467100,0.02467820,3.48315680,-1.04302147,28.60190959,28.60190959,-0.00000000,0.72330286,-1.07528162,15
2012-09-18,26.16177426,0.53942189,-0.05187641,4.02257869,-1.09489788,29.08945507,29.08945507,-0.00000000,0.83531774,-1.12876255,15
2012-09-19,26.16177426,0.00460820,-0.07797268,4.02718688,-1.17287056,29.01609058,29.01609058,-0.00000000,0.83627467,-1.20914689,15
2012-09-20,26.16177426,0.24680508,0.02329025,4.27399196,-1.14958031,29.28618591,29.28618591,-0.00000000,0.88752554,-1.18513628,15
2012-09-21,26.16177426,-0.20297284,-0.01319646,4.07101912,-1.16277677,29.07001661,29.07001661,-0.00000000,0.84537675,-1.19874090,15
2012-09-24,26.16177426,0.15430511,0.00009308,4.22532423,-1.16268369,29.22441480,29.22441480,-0.00000000,0.87741933,-1.19864493,15
2012-09-25,26.16177426,0.02997920,0.02230385,4.25530343,-1.14037984,29.27669785,29.27669785,-0.00000000,0.88364473,-1.17565124,15
2012-09-26,26.16177426,0.61709295,0.01311492,4.87239637,-1.12726492,29.90690572,29.90690572,-0.00000000,1.01178857,-1.16213068,15
2012-09-27,26.16177426,-0.25128185,-0.05837868,4.62111452,-1.18564360,29.59724518,29.59724518,-0.00000000,0.95960807,-1.22231499,15
2012-09-28,26.16177426,0.30721286,-0.03134966,4.92832738,-1.21699326,29.87310838,29.87310838,-0.00000000,1.02340305,-1.25463428,15
2012-10-01,26.16177426,-0.16114783,-0.03256583,4.76717955,-1.24955909,29.67939472,29.67939472,-0.00000000,0.98993953,-1.28820736,15
2012-10-02,26.16177426,0.09342324,0.00645219,4.86060279,-1.24310691,29.77927015,29.77927015,-0.00000000,1.00933955,-1.28155561,15
2012-10-03,26.16177426,-0.08116138,-0.00374491,4.77944141,-1.24685181,29.69436386,29.69436386,-0.00000000,0.99248580,-1.28541634,15
2012-10-04,26.16177426,-0.26075820,-0.01584493,4.51868321,-1.26269674,29.41776073,29.41776073,-0.00000000,0.93833746,-1.30175135,15
2012-10-05,26.16177426,-0.39475234,-0.00669236,4.12393087,-1.26938910,29.01631604,29.01631604,-0.00000000,0.85636426,-1.30865069,15
2012-10-08,26.16177426,0.20408086,0.05171410,4.32801174,-1.21767500,29.27211100,29.27211100,-0.00000000,0.89874314,-1.25533710,15
2012-10-09,26.16177426,0.30207232,-0.05330155,4.63008405,-1.27097655,29.52088177,29.52088177,-0.00000000,0.96147066,-1.31028724,15
2012-10-10,26.16177426,0.03350283,-0.04764014,4.66358688,-1.31861669,29.50674446,29.50674446,-0.00000000,0.96842776,-1.35940087,15
2012-10-11,26.16177426,-0.78053766,-0.06344522,3.88304922,-1.38206191,28.66276157,28.66276157,-0.00000000,0.80634344,-1.42480842,15
2012-10-12,26.16177426,0.14502317,-0.03191545,4.02807240,-1.41397737,28.77586930,28.77586930,-0.00000000,0.83645855,-1.45771101,15
